[43980:45580:0627/105656.428:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[43980:44672:0627/105656.644:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[43980:45580:0627/105656.729:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[43980:45580:0627/105700.490:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[43980:44672:0627/105700.495:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.495:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.497:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.499:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:33116:0627/105700.606:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:33116:0627/105700.607:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34396:11280:0627/105700.836:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-BDE148651BCB372D74E343340EA354A4 will be ignored
[43980:45580:0627/105703.946:ERROR:device_event_log_impl.cc(196)] [10:57:03.940] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[25772:47008:0627/112657.834:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25772:47008:0627/112657.834:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25772:47008:0627/112657.834:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[43980:46700:0627/112701.800:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112703.800:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112704.801:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112707.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
[43980:46700:0627/112709.801:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=77})
[43980:46700:0627/112712.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
[43980:46700:0627/112717.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112719.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=77})
[43980:46700:0627/112720.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112726.802:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=77})
[43980:46700:0627/112727.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
[43980:46700:0627/112731.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=75})
[43980:46700:0627/112734.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
[43980:46700:0627/112736.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=77})
[43980:46700:0627/112738.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112740.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112742.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112743.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112747.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112748.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
